attempt_exact_match_rate,attempt_score_cv,attempt_score_mean,attempt_score_stddev,attempts,case_id,difficulty,estimated_cost_usd_total,failure_families_case_json,failure_family_primary_case,language,model,pass,prompt_sensitive_failure,prompt_sensitive_failure_rate,repairability_class,stable_failure,stable_failure_rate,stable_success,wall_s_total
0.0,0.02719641466102108,0.52,0.014142135623730963,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,213.0303691609879
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,331.2643590429798
0.0,0.1259846618516026,0.5496825396825397,0.06925156888763488,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,1034.672484728013
0.0,0.11895254262951266,0.4458333333333333,0.05303300858899106,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-72b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,251.98731101703015
0.0,0.010029883421085862,0.7050000000000001,0.0070710678118655335,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,471.04253537900513
0.0,0.0,0.4400000000000001,0.0,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,440.456850639981
0.0,0.0,0.6544444444444445,0.0,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,614.5713848799642
0.0,0.0,0.39375,0.0,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,405.7005516689969
0.0,0.0,0.6999999999999998,0.0,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,281.3818066250242
0.0,0.039283710065919346,0.44999999999999996,0.017677669529663705,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,345.84818096802337
0.0,0.0,0.56,0.0,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,366.35883784500766
0.0,0.0,0.7749999999999999,0.0,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,304.8229457750276
0.0,0.0,0.7600000000000001,0.0,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,495.9208117959788
0.0,0.06216323351090521,0.455,0.028284271247461874,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,qwen2.5-72b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,442.31735732997186
0.0,0.013216949181056975,0.8916666666666666,0.011785113019775802,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,232.49526583298575
1.0,0.0,1.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,False,0.0,True,173.85679469103343
0.0,0.0,0.6,0.0,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,168.36712397099473
1.0,0.0,1.0,0.0,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,False,0.0,True,220.15980667696567
0.0,0.014731391274719754,0.96,0.014142135623730963,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,105.52182311800425
0.0,0.0,0.8000000000000002,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,192.47313256000052
0.0,0.0,0.9250000000000002,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,80.3397729290009
0.0,0.0,0.55,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,67.26655308395857
0.0,0.05336654952351295,0.8833333333333334,0.047140452079103105,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,66.11789263799437
0.0,0.037216146378239334,0.8444444444444444,0.03142696805273544,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,qwen2.5-coder-32b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,92.96422693296336
0.0,0.0,0.7444444444444445,0.0,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,264.7977518189873
0.0,0.0,0.96,0.0,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,163.98100394298672
1.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,False,0.0,True,273.2885985559551
0.0,0.0,0.7399999999999999,0.0,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,170.36572753399378
0.0,0.0,0.575,0.0,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,131.89594913102337
0.0,0.0,0.55,0.0,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,78.71504751700559
0.0,0.0,0.0,0.0,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,81.46214920599596
0.0,0.06898602743283395,0.5466666666666667,0.03771236166328257,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,105.40397438796936
0.0,0.01724650685820853,0.9111111111111111,0.015713484026367772,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,95.87118965998525
0.0,0.0,0.30666666666666664,0.0,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,qwen2.5-coder-32b-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,149.60547387500992
0.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,187.195263970003
0.0,0.03108161675545253,0.7583333333333333,0.0235702260395515,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,140.60498469200684
0.0,0.0,0.51875,0.0,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,124.17573650102713
0.0,0.0,0.7999999999999999,0.0,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,139.24046372898738
0.0,0.04040610178208846,0.5833333333333334,0.023570226039551605,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,94.61059732802096
0.0,0.0,0.96,0.0,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,121.68725967701175
0.0,1.4142135623730951,0.15,0.21213203435596426,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,129.5888483839808
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,86.11890153502463
0.0,0.10878565864408421,0.21666666666666667,0.02357022603955158,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,135.2277607730357
0.0,0.0,0.6875,0.0,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,qwen2.5-coder-32b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,112.84173255995847
0.0,0.0,0.8500000000000001,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,101.65816853099386
0.0,0.0,1.0,0.0,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,human_repairable,True,1.0,False,209.914599094016
0.0,0.0,0.5166666666666666,0.0,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,151.3638267829665
0.0,0.0,0.0,0.0,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,152.94572359201265
0.0,0.07644397634449168,0.6166666666666667,0.04714045207910321,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,66.95089383702725
0.0,0.0,0.47600000000000003,0.0,3,pass4.query5,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",expression_mapping,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,113.74964328401256
0.0,0.0,0.65,0.0,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,134.62679030300933
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,211.31719325200538
0.0,0.0,0.41071428571428575,0.0,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,481.7794928649964
0.0,0.06285393610547095,0.5625,0.03535533905932741,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,qwen2.5-coder-32b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,101.60357073202613
0.0,0.0,0.56,0.0,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,200.89820445899386
0.0,0.0,0.4400000000000001,0.0,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,186.50675378896995
0.0,0.0,0.40666666666666657,0.0,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,186.77129166497616
0.0,0.0,0.41041666666666665,0.0,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,259.57088675699197
0.0,0.0,0.6999999999999998,0.0,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,123.9754190579988
0.0,0.0,0.0,0.0,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,150.49590718792751
0.0,0.0,0.56,0.0,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,166.71112002094742
0.0,0.02209708691207963,0.5333333333333333,0.011785113019775802,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,97.63832049496705
0.0,0.008570991287109675,0.66,0.005656854249492385,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,225.11908694694284
0.0,1.4142135623730951,0.049999999999999996,0.07071067811865475,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,qwen2.5-coder-32b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,166.87451643502573
0.0,0.0,0.0,0.0,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,105.7428734699497
0.0,0.0,0.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,43.51656921498943
0.0,0.0,0.625,0.0,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,47.613888965919614
0.0,0.0,0.0,0.0,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,64.75257680303184
0.0,0.0,0.9700000000000001,0.0,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,31.853977470018435
0.0,0.0,0.0,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,52.58260072104167
0.0,0.0,0.8874999999999998,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,16.937059062998742
0.0,0.0,0.3833333333333333,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,23.74068766500568
0.0,0.0,0.8000000000000002,0.0,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,22.754751642933115
0.0,0.0,0.8333333333333334,0.0,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,qwen3-coder-30b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,24.34482871898217
0.0,0.0,0.7444444444444445,0.0,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,80.21868335804902
0.0,0.0,0.9199999999999999,0.0,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,38.75836997904116
0.0,0.0,0.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,83.71263372100657
0.0,0.0,0.9,0.0,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,45.998046091001015
0.0,0.0,0.7166666666666667,0.0,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,41.19624538102653
0.0,0.07856742013183864,0.44999999999999996,0.03535533905932738,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,27.57141120499
0.0,0.0,0.5499999999999999,0.0,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,19.880674579006154
0.0,0.0,0.77,0.0,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,39.91218943800777
0.0,0.08067661261859946,0.49666666666666665,0.04006938426723773,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,37.06660926999757
0.0,0.0,0.43333333333333335,0.0,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,qwen3-coder-30b-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,49.22908871504478
0.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,56.93233171501197
0.0,0.0,0.7166666666666667,0.0,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,45.18393471499439
0.0,0.1688775825638134,0.5408333333333334,0.09133462590326243,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,46.537623882933985
0.0,0.07721914927154187,0.7122222222222222,0.054997194092287045,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,43.69504930800758
0.0,0.0,0.5499999999999999,0.0,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,27.73805953707779
0.0,0.0,0.96,0.0,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,35.10071219102247
0.0,0.0,0.6300000000000001,0.0,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,46.08711699198466
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,13.916372467996553
0.0,0.0,0.54,0.0,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,33.0343995129806
0.0,0.009686394262829441,0.9125,0.008838834764831865,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,qwen3-coder-30b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,25.389019594003912
0.0,0.0,0.8874999999999998,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,qwen3-coder-30b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,30.99473926401697
